symbol,date,return_1d,return_5d,return_20d,rsi,macd_hist,bb_position,vol_ratio,volatility,label,future_return
XLF,day_50,-0.006133917501538799,-0.017036553515984654,-0.11690019477182634,40.62039122574105,-379.6074333443248,22.12520715536921,1.0346460564059983,0.03233632348429526,0,-0.0025649184401558855
XLF,day_100,-0.05991871515632596,-0.012796640691087546,-0.1879559756820166,25.93610075035332,-284.2497114099641,33.77725117658058,0.9245096846191544,0.03485699893468716,-1,-0.07380046223415421
XLF,day_150,-0.04848414830996295,-0.18993365294194087,-0.2670627090018203,22.39610354683012,-189.52401619946693,-5.04753868557781,0.8715821261274845,0.028883764045218027,-1,-0.06843935995567839
XLF,day_200,0.04619192171279107,0.039419980603790705,0.13795027518036296,52.41950372305488,-123.9836125969017,52.81671643058926,0.9945209086833344,0.029514679018377905,1,0.0384024293993455
XLF,day_250,-0.006001918859719568,-0.11879802542253182,-0.1501904302960675,47.31851731860704,-133.18187027459646,4.889659504821635,1.1108622623914723,0.030133776108394413,1,0.08759102098033211
XLF,day_300,-0.02387933438391665,0.03791606556387683,-0.20552329407406977,29.175811328017502,-127.88220896096216,34.547590850718585,0.7088027191085446,0.02941192335451603,1,0.1232114345493615
XLF,day_350,0.013911148743099622,0.09492884766054588,-0.01715179985846982,62.532326382333665,-117.95628282505874,89.69267788301629,1.345577827724105,0.026444532867486097,1,0.05885287255762357
XLF,day_400,-0.03651803462091774,-0.0381987410132385,0.28503337321338473,71.56299564527276,-188.41226638657105,85.13837322006708,1.1667437875861402,0.03163072361953274,-1,-0.03985213323572003
XLF,day_450,-0.00145465580072901,-0.03235023249859881,-0.01678091732428799,60.042644253322464,-198.6486527836711,71.99970558882629,0.8849284968331206,0.037496527018924745,1,0.0380692643361054
XLF,day_50,-0.017994812837095475,-0.007376215963295851,-0.00803251824343798,57.26528541364236,-448.1870310260964,78.37902086806025,1.2296802376773175,0.014240676283636044,0,0.0011368530166241417
XLF,day_100,0.018470989020318518,0.003272793154882825,0.09482295077637182,60.051940428476,-444.13437256358276,62.373664154901256,0.9482256364464386,0.015813325921407502,1,0.057404250594965255
XLF,day_150,0.013810055125817344,0.05413338156003844,0.07835837080202168,64.37719293734978,-515.0473783192274,103.42545497682131,1.102838256431029,0.015548901787859249,-1,-0.03356636503265773
XLF,day_200,0.006354692868502321,0.006975346621214795,-0.009275009137813539,35.21163061372923,-515.7280942645762,21.848997184002002,0.9530790761430039,0.015935118966140062,-1,-0.0280864656230845
XLF,day_250,0.0031127660002061575,-0.032459186289960806,-0.04400966797795691,27.52092529156492,-485.58969973876145,1.1129347815286441,0.7332018004694503,0.014555313981436706,0,0.0027825409997094134
XLF,day_300,-0.0010874299120627873,0.006484848484580086,-0.12118606337724747,21.13151264851193,-424.51054027087844,22.344243159157664,0.8820861306916916,0.015392801568718917,-1,-0.04147717201981907
XLF,day_350,-0.020329651724936726,-0.02191494174931985,0.04159669532773025,55.79005793075789,-378.7590764368505,53.63684872598735,0.7804849518749715,0.016132677909261258,1,0.010015483823634357
XLF,day_400,0.007950897441024951,0.025570457682743353,-0.03697561125310045,33.507599567990084,-331.0071322306664,30.022529636361085,1.2849266908245074,0.012365306422636285,0,-0.001209524666881562
XLF,day_450,-0.011546601633060094,-0.0354944507811652,-0.05876648520914607,43.35214575466821,-355.3715769550623,14.477013277507615,1.139396093342789,0.01464652896045462,1,0.034546027318005025
