symbol,date,return_1d,return_5d,return_20d,rsi,macd_hist,bb_position,vol_ratio,volatility,label,future_return
IWM,day_50,0.0031080373993175314,-0.06129341948744749,-0.17213166195433094,27.74687905171865,-65.82451613230819,13.089744495619893,0.8800000004104537,0.034525057043194377,0,-0.008251141145184151
IWM,day_100,-0.011236137903125387,0.06419599560686873,-0.006180789537294729,43.990049482074994,-55.59985935406089,55.20578667017202,0.9504915613704968,0.029323330685005682,1,0.06613217256280594
IWM,day_150,-0.01698147811353301,0.006168429814991105,-0.06295445168992786,58.80680346050384,-50.465552390407275,73.94104725078105,1.420374620982659,0.02848019932427536,1,0.042903913925504085
IWM,day_200,-0.030579677167394514,0.0922111705683415,-0.06879670137950522,52.193647701231775,-46.995400227246066,53.971468074693895,1.1983876748321174,0.03041552876727592,-1,-0.02485144387333339
IWM,day_250,-0.029002554306867268,-0.02494027253535125,-0.04992543672416749,53.56285284108484,-43.58059097591555,60.306977402170695,1.163858763979348,0.03022471933800855,-1,-0.10060983012758141
IWM,day_300,-0.013510451449909477,-0.03916910892680414,-0.13001129488587682,26.789768568970473,-32.783744719034814,-6.495780330306082,1.14573858237883,0.02552972125140636,-1,-0.08158551478027817
IWM,day_350,0.01031513200279921,0.010164258488073452,-0.00934610408361325,45.27813052828271,-22.350357884952846,52.719367788573436,0.7728422659355527,0.025349759204992342,1,0.03126037353455811
IWM,day_400,0.034589254536933955,-0.0022063423949219008,-0.038479676055237944,32.70736968732692,-24.03412178199104,8.178648694024236,0.7132508943999423,0.028405607848428764,-1,-0.09610537001388775
IWM,day_450,-0.0020631820056092876,-0.09102859348466208,0.022371795749839274,41.93627338530627,-21.38033953364434,29.573478828370632,0.8816174490095482,0.030260518922805194,-1,-0.01018170119067069
IWM,day_50,-0.005180389522192019,-0.021920319357734974,-0.18352419892687544,14.562393986857103,-217.89959795215918,10.992443485491338,0.9914921767921129,0.022322538909892414,-1,-0.01758834326800654
IWM,day_100,0.01817884966348826,0.06431711824440511,0.09359648140825794,55.455959130799414,-191.1240459678416,99.8496917166839,0.8779416661852214,0.02477306176801679,1,0.014570082444057508
IWM,day_150,0.01595642982661749,0.06836776033101932,-0.034314001722664744,49.32119616621377,-213.87456485373107,43.72166591087329,1.1963941478922175,0.019394226961337867,1,0.03348869299166808
IWM,day_200,0.02117827237503689,0.011225158760661103,0.002067588496390549,51.48754947571708,-208.23912625418384,25.164158670396493,0.9660580541017747,0.021631053568358757,1,0.05565086232760551
IWM,day_250,0.013195858004567906,0.014913833448480185,0.086980321304992,58.53467740972334,-236.37384497696553,74.74636997750643,1.378313087420158,0.020183834801572775,-1,-0.012753232723378425
IWM,day_300,0.026359354355406373,-0.0020340876485199777,-0.03023635236152389,41.99503848582026,-230.4598434877244,14.684452336611162,0.8133078625762207,0.021228225025676683,-1,-0.08815672715341695
IWM,day_350,-0.002733445043525129,-0.09908414283485845,-0.2361444348005921,24.85912138144829,-169.78640459006365,-0.9416423746747032,1.6555629450720164,0.023245595799716287,-1,-0.016177005067367176
IWM,day_400,-0.029434254912052538,-0.031840549000254126,-0.05287980711908724,52.009158261385245,-140.3996704000578,54.788717996487094,1.2482633216337804,0.019797740963140256,0,0.0034305440984913516
IWM,day_450,0.012193409886163797,0.04789907281940042,0.12159320335812263,69.17881011717455,-148.21597689450996,90.62908760793553,0.7072858585716427,0.021110055071790774,-1,-0.024352447585700904
IWM,day_50,0.0044804778034877035,0.024243977990657806,0.14550274069548186,66.17988326472485,-356.2539254502342,87.18784493878879,1.0707959162637404,0.024717612262597388,1,0.060169969931231984
IWM,day_100,-0.0014121690055112213,0.04198379150498832,0.028432316633330235,61.8925746152526,-382.6888512209679,98.6172767011546,0.8849623276715135,0.026807504915964075,-1,-0.021187303588136648
IWM,day_150,-0.03179765416871616,-0.007448019549981977,-0.030566291363308906,56.47652778606455,-348.8152380910902,85.23907646466913,1.208229846614584,0.025541049377963542,1,0.02283959090559438
IWM,day_200,0.04261301117383498,-0.006278638625367261,-0.10994825026689825,37.96107785785245,-263.41478003589555,15.158521611009729,1.1240583542497449,0.02710638033200116,-1,-0.10114215958763836
IWM,day_250,0.029826389821435706,0.05602448003330851,0.13222726051433065,64.3354735522663,-231.90299729858503,88.09275377235535,0.6294534105833247,0.026134876059601547,-1,-0.11126871194788145
IWM,day_300,0.015726628317262792,0.2137549864481758,0.37961889109559643,88.49736326265867,-338.5949916112863,107.52688097690705,0.8609142561163998,0.030621804132241033,1,0.034987272958046184
IWM,day_350,-0.014198516554537854,-0.07386475816821259,0.05200363958492438,50.050568935932844,-487.7030506443217,46.94908741952693,0.589987180892418,0.027276039142738018,1,0.061901698104567054
IWM,day_400,0.02582566797973529,0.06907951503617049,0.08609820874437513,78.40972819246049,-593.2391106741679,78.33166301247466,0.8857185431494792,0.02368378104699984,1,0.05901253557720977
IWM,day_450,0.03361045195867862,-0.04401946948031199,-0.07570705766661479,30.172216362357602,-781.1307515435973,-12.265551857006432,0.9715657189918029,0.029933995630382827,-1,-0.1067813853872149
IWM,day_50,0.006155904790855038,-0.006079276958108837,0.023429581493360496,50.29955240181849,-205.68377030356913,48.56833920349121,1.2448612524327323,0.01067848034410243,1,0.033159524572672
IWM,day_100,-0.0043344048757802955,0.024039797571965726,0.1477649736921205,81.10680211258678,-211.17215388360697,85.33535780002448,0.856080397237802,0.011741331335880687,1,0.03254133479663886
IWM,day_150,0.009209059737226521,-0.001472706991360595,0.07462170402033119,56.441967877893205,-240.86448813801428,65.16934970897685,0.8641268824974749,0.010327048218575236,0,0.0013863098899067467
IWM,day_200,0.0021595381238086464,-0.0111492203278033,-0.04515765444420494,36.60272723695623,-251.7236083739776,13.04147112693331,0.746061520789458,0.011312534933070937,0,-0.005753935469154043
IWM,day_250,0.0026820195641519273,-0.02181473122087696,-0.008269845048768154,36.331294999819264,-243.6553386768278,6.952002557210037,1.3643840439920492,0.011317059233547932,0,-0.0058392532171505085
IWM,day_300,0.009752862647381733,0.04105856280062148,0.059459690211309146,43.64118642558935,-262.2506476068767,74.47220169524724,0.9443833281323878,0.00973574244494395,0,-0.00861564071619436
IWM,day_350,-0.020448433846050995,0.013300266353812651,0.04528565554776742,78.88085461659466,-272.7775726138184,107.31235005802048,1.33471727883295,0.010231244258370352,1,0.044149740421433145
IWM,day_400,0.007137265621981248,0.05985447499935037,0.10738429876238675,75.42346873564264,-355.01985665880125,109.8345872694241,0.8682959445757276,0.009573354879361926,1,0.03487477231286864
IWM,day_450,-0.0035803104209494174,-0.0125207399136128,0.07876199308557896,58.11832270409601,-475.02224527704493,68.98773454784136,0.8801075499783751,0.010999755657182713,0,-0.0037777547449698735
IWM,day_50,0.02509118978169922,-0.02031720017156524,-0.17728239939099955,24.393727191839815,-359.84088478423325,6.794395462186389,1.0293360736682708,0.030831613120667848,1,0.03276346227922656
IWM,day_100,-0.00396520101540776,-0.061522581506949225,-0.09991065928158704,40.27316312072966,-313.7314475717448,14.672986415871442,1.2155709769343481,0.02639338341986722,0,-0.00582532793873234
IWM,day_150,0.03527240864310155,0.04937479764832675,-0.046246875648989105,25.18571760491922,-305.48252674130623,32.10764439912941,1.2857190468043913,0.02455926393174371,-1,-0.12076964405431093
IWM,day_200,0.023993166097674656,-0.09081474458472139,-0.05276840380656023,24.738111968550314,-308.6135495393108,-0.05297845127646201,0.7306200676128092,0.025933332930171304,-1,-0.033788257443483294
IWM,day_250,-0.04795078682303344,-0.0795362285899468,-0.11922000062994886,44.91918215020258,-268.4432801306201,23.234474938779865,1.0931006208735057,0.025285047453465558,-1,-0.1494040013458323
