symbol,date,return_1d,return_5d,return_20d,rsi,macd_hist,bb_position,vol_ratio,volatility,label,future_return
QQQ,day_50,0.005914738034879852,-0.006085518573569315,-0.019886261732350974,21.18713714217394,-349.23589807079276,1.41308626640127,1.0789311202815135,0.011468097737743392,1,0.028981507006645816
QQQ,day_100,0.0038166919686783984,0.0050556237840890805,0.05878980489734742,63.89222931229068,-354.57830014006686,69.50412681876166,1.3030129343730292,0.01110504448170709,0,0.007482744539833652
QQQ,day_150,-0.0022813088349795674,-0.02410122333664244,-0.0021516359888040792,47.15735350206769,-347.6440940568012,23.38632392102681,1.0348286904023765,0.010297046074256173,-1,-0.032508784281983186
QQQ,day_200,-0.0065772121836993325,-0.05248176360729895,-0.09458485417808704,14.457869191859345,-347.418547218481,-1.0952203466721493,0.8462735854938798,0.012459641895170986,1,0.015900194359146094
QQQ,day_250,0.025497542523853722,0.028872294021291545,0.04842311498085494,47.60621867927652,-327.0550751892773,57.963167172139364,1.0934760266420605,0.01055255501400273,1,0.012626927229106875
QQQ,day_300,-0.010446409851707084,-0.029870136591109264,-0.07288867872700922,25.328871114377762,-302.9819302285742,10.312078285016195,1.1430035019035392,0.00919507650487506,-1,-0.015471374641448404
QQQ,day_350,-0.0017660281069592498,0.0037858289988719207,-0.016955829428821123,49.6237906227456,-274.3519660341377,59.610745265748534,0.5872860644983615,0.009561172912278855,1,0.014675202615673535
QQQ,day_400,0.010681635809985934,0.01642898223200029,-0.026226203021707195,44.247098788888124,-277.2060708082111,26.966152258193983,0.886436382701567,0.013534809112989632,-1,-0.011779795435280647
QQQ,day_450,0.0002717933867926181,0.029406815348306692,0.1123834267056667,76.16924859940556,-292.0222607078396,82.99314975181919,0.7437036360948872,0.012425701737140998,1,0.03467518845072802
QQQ,day_50,-0.0033435564228497805,-0.03604038619111272,-0.002540018937598587,58.214822951240166,-47.806897355329795,43.737504167230206,0.9188837916759744,0.019583613311883668,0,0.0017702288435607787
QQQ,day_100,-0.007687568171953707,0.019557176095168494,0.019298809588310428,53.835641550971715,-44.830888979420266,78.80130838007278,0.920424867138347,0.019055453889099648,1,0.029724102151283825
QQQ,day_150,-0.00801374128332899,-0.02722527654177409,0.09055052306740174,81.7504630870271,-48.96874846222817,79.19242027007168,1.0697920940665004,0.017690357435083966,-1,-0.010263623080675603
QQQ,day_200,0.0030630048320849923,-0.013792383494646066,-0.02133639569201029,45.083653545865985,-54.57852204678806,15.626275705063684,1.0848381053074112,0.017062223203123346,-1,-0.024008712077151745
QQQ,day_250,-0.02323623047106005,-0.04170011808569274,-0.10465718574842398,32.61462998428064,-56.54195464361494,13.65181432922543,0.8384920782316261,0.01850453079452049,1,0.06846127633220242
QQQ,day_300,0.030039571587163083,-0.0003753722945613047,0.012651859540669275,66.18085897250413,-56.555368379645316,60.702895784197445,0.9880862081230246,0.019102655179985294,0,-0.0029914559276126166
QQQ,day_350,0.019228074455565514,0.053763443481007256,-0.05518587299720801,36.08035140624073,-52.9521963393233,34.789137890813535,1.1789765670468664,0.016865940654639675,0,0.004605876828562116
QQQ,day_400,0.002159051277605517,-0.04426971980332706,-0.12875552706081117,35.11352139058533,-48.973802951261966,14.33041621047253,1.0202683577289124,0.022959206597451674,0,-0.008240365522077625
QQQ,day_450,0.05848708468632813,0.11013574622721012,0.1888083784509691,77.80362405097776,-45.94066856648866,88.87953909494543,1.1893941377120376,0.0188582803550381,-1,-0.03697749056499702
QQQ,day_50,-0.025439043052283172,-0.08826264745490975,-0.13120477304211264,44.54742656642868,-244.08360490691078,4.423868128667402,1.0207796043294195,0.021748225265936227,1,0.010133123964188437
QQQ,day_100,-0.039609167016043,-0.0036809128440984384,0.015191410905073477,59.35417881384444,-185.68640728804465,93.20316290091179,0.9927447270383041,0.01835212478421461,1,0.030851427991443456
QQQ,day_150,0.0005662913101189826,0.028338721522071397,0.06602531426270564,68.75426098958998,-183.75164418105146,79.71247483001422,1.1381632964757202,0.019681241098402864,-1,-0.0251068826382869
QQQ,day_200,-0.00818512853700093,0.01969704092295288,0.09610017860356201,54.74112272212221,-197.00229616891517,60.41733610429391,0.7835456218844458,0.02236522609170979,1,0.03357440541958022
