symbol,date,return_1d,return_5d,return_20d,rsi,macd_hist,bb_position,vol_ratio,volatility,label,future_return
SPY,day_50,0.009635552670671288,0.005062744111028694,-0.02660946294284061,35.65738749324858,-483.06673877663843,19.74504023020336,0.8156455996805809,0.03972858090417936,1,0.0754747180021226
SPY,day_100,0.07673069922230602,0.1600654806322115,0.043008653754831316,60.33802087177628,-515.7797005727232,82.70116852727203,0.8658728016858737,0.03297026604907426,1,0.040553556446545284
SPY,day_150,0.008606053249563317,0.07058235774489785,0.11321010081841498,44.27014813562668,-646.9457744783809,71.83730068093774,1.032711245144122,0.02727714932019345,1,0.0318321593154388
SPY,day_200,0.015214152322863495,0.02117717717092371,0.15104620706075855,61.88045963870619,-794.2392290838364,79.36476834193448,0.8296400342494585,0.03502258666150355,1,0.039490631037324225
SPY,day_250,-0.04463004749013055,-0.03273569783422037,0.04517123510026533,56.889423951211725,-913.9211227203836,64.16806378339153,1.2989713306179094,0.034680195670882936,-1,-0.10621539948707545
SPY,day_300,0.047608451648698535,0.05811209199874101,0.29474008972619803,79.12332708567568,-1158.364849293344,92.99954491281987,0.938530978338749,0.035217264052380626,-1,-0.04290130378182142
SPY,day_350,0.046588665381846806,0.1420846576931849,0.1649100364933509,52.57955999033536,-1657.1482944391626,95.91369237207267,0.991966562670615,0.03850537346373911,1,0.041889309097778465
SPY,day_400,0.03210056725895427,0.04492419910044387,0.12004698320310436,54.60484368695024,-2119.4508529002683,85.74817603378281,0.9406656577087561,0.03280353185626929,0,-0.009171703474409402
SPY,day_450,-0.03795738713479191,-0.0013810873690954795,0.11120705683506671,59.78148057657108,-2910.4077887698363,73.93585004425604,0.9546928267174934,0.030230247462754756,-1,-0.06078023101028605
SPY,day_50,0.0032283514173683248,0.023359389544588716,-0.04768987943922154,34.01860678016121,-248.5791946609798,43.62133927714108,1.1299272829898381,0.01175602260383163,-1,-0.030859067821975533
SPY,day_100,0.009624559740951444,0.033910189811246605,0.033768997561664404,53.250041377098384,-248.0009518261912,80.93521312209882,1.02286490631701,0.01152113389971391,-1,-0.01951193993015426
SPY,day_150,-0.0006401643164590798,-0.029082898304268356,0.009621503174983781,39.49975452106068,-247.58747162906013,29.188172938918367,0.8661119556460652,0.00979957716907863,1,0.016562821975549428
SPY,day_200,-0.016041970053203958,-0.05809301988392768,-0.046871640401362824,31.718672430665677,-238.37883744434842,-12.709403763427272,1.1021764831543717,0.011110855288432442,-1,-0.025252794002357994
SPY,day_250,-7.853928762602269e-05,-0.0024594028747126906,-0.02407656825617921,47.45005355571914,-202.3775294797267,25.875922815801765,0.9119454802488461,0.010429899850417942,0,-0.009469706775967052
SPY,day_300,0.005390043484458262,-0.020533118290061214,-0.08514251324220534,26.340070435411505,-175.8872775978043,11.315118918792894,0.8232316235408347,0.010111349838587788,-1,-0.030100353362428535
SPY,day_350,-0.011381758211980064,0.00019086391181089013,-0.05845577847220207,42.8232682325605,-147.82538515041395,44.97011681651581,0.8749221462283095,0.013285193129356455,-1,-0.01810840116070438
